기준_년월_코드,기준_분기_코드,기준_분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수
2019,2,D,발달상권,1001182,홍익대학교 주변,10364,5912,4452,69,2281,2840,2352,1667,1155,46,1068,1619,1474,904,801,23,1213,1221,878,763,354
2019,2,D,발달상권,1001181,서울 광진구 군자역,726,433,293,0,103,180,220,139,84,0,44,113,130,90,56,0,59,67,90,49,28
2019,2,D,발달상권,1001180,신촌역,849,329,520,6,217,255,166,116,89,4,35,84,78,70,58,2,182,171,88,46,31
2019,2,D,발달상권,1001179,강서구청,4335,2630,1705,2,483,1303,1114,1054,379,1,199,727,693,760,250,1,284,576,421,294,129
2019,2,D,발달상권,1001178,서울 마포구 홍대입구역_1,1608,858,750,5,304,488,413,240,158,2,78,237,248,166,127,3,226,251,165,74,31
2019,2,D,발달상권,1001177,서울 중구 약수역_2,206,95,111,0,39,52,44,41,30,0,8,21,23,21,22,0,31,31,21,20,8
2019,2,D,발달상권,1001176,서울 중구 약수역_1,13,3,10,0,3,2,3,1,4,0,0,0,2,0,1,0,3,2,1,1,3
2019,2,D,발달상권,1001175,서울 강동구 고덕역,1023,653,370,6,114,198,202,268,235,3,43,114,132,180,181,3,71,84,70,88,54
2019,2,D,발달상권,1001174,등촌역,111,55,56,0,16,21,14,30,30,0,2,12,9,16,16,0,14,9,5,14,14
2019,2,D,발달상권,1001173,서울 강동구 명일역,663,252,411,6,84,95,173,168,137,6,37,44,70,47,48,0,47,51,103,121,89
2019,2,D,발달상권,1001172,어린이대공원역,47,15,32,0,2,5,11,18,11,0,0,2,5,3,5,0,2,3,6,15,6
2019,2,D,발달상권,1001171,서울 마포구 공덕역_2,3874,2494,1380,9,673,961,1150,963,118,0,234,520,795,850,95,9,439,441,355,113,23
2019,2,D,발달상권,1001170,공덕역,2470,1444,1026,9,373,741,617,537,193,8,113,391,376,417,139,1,260,350,241,120,54
2019,2,D,발달상권,1001169,서울 용산구 숙대입구역,2911,571,2340,6,221,471,1070,1063,80,1,59,158,205,124,24,5,162,313,865,939,56
2019,2,D,발달상권,1001168,남영역,6921,4022,2899,260,2507,2488,1119,415,132,111,1220,1493,796,300,102,149,1287,995,323,115,30
2019,2,D,발달상권,1001167,서울 마포구 공덕역_1,5172,3743,1429,1,909,1174,1163,1756,169,0,707,966,848,1120,102,1,202,208,315,636,67
2019,2,D,발달상권,1001166,서울 마포구 마포역_2,13137,8053,5084,13,1691,3046,2910,3166,2311,9,906,1993,2129,1699,1317,4,785,1053,781,1467,994
2019,2,D,발달상권,1001165,서울 광진구 건대입구역_2,551,301,250,0,128,117,104,89,113,0,34,50,65,68,84,0,94,67,39,21,29
2019,2,D,발달상권,1001164,서울 마포구 마포역_1,3431,2457,974,4,503,1009,794,609,512,2,290,639,598,496,432,2,213,370,196,113,80
2019,2,D,발달상권,1001163,서울 강동구 천호역_2,2198,1018,1180,4,485,645,489,287,288,1,140,339,239,124,175,3,345,306,250,163,113
2019,2,D,발달상권,1001162,서울 광진구 건대입구역_1,154,67,87,0,23,32,40,26,33,0,4,8,18,11,26,0,19,24,22,15,7
2019,2,D,발달상권,1001161,건대입구역,362,212,150,4,46,109,89,73,41,0,20,62,61,37,32,4,26,47,28,36,9
2019,2,D,발달상권,1001160,서울 광진구 구의역,914,588,326,6,110,169,253,208,168,6,56,102,159,141,124,0,54,67,94,67,44
2019,2,D,발달상권,1001159,서울 강동구 천호역,327,139,188,0,34,62,65,83,83,0,3,15,39,30,52,0,31,47,26,53,31
2019,2,D,발달상권,1001158,당산역_2,1672,1152,520,3,133,194,285,368,689,2,73,131,195,256,495,1,60,63,90,112,194
2019,2,D,발달상권,1001157,서울 강동구 천호역_1,178,74,104,2,49,19,27,38,43,0,18,6,8,16,26,2,31,13,19,22,17
2019,2,D,발달상권,1001156,서울 강동구 길동역,2749,1262,1487,7,272,461,659,817,533,5,134,265,346,251,261,2,138,196,313,566,272
2019,2,D,발달상권,1001155,용산 전자상가_5,2223,1678,545,12,401,795,640,271,104,10,271,627,489,198,83,2,130,168,151,73,21
2019,2,D,발달상권,1001154,용산 전자상가_4,349,252,97,2,73,114,92,40,28,1,46,88,63,29,25,1,27,26,29,11,3
2019,2,D,발달상권,1001153,당산역_1,331,183,148,1,26,65,87,80,72,1,4,34,38,44,62,0,22,31,49,36,10
2019,2,D,발달상권,1001152,서울 광진구 강변역,2160,1695,465,5,243,461,638,495,318,3,121,359,544,415,253,2,122,102,94,80,65
2019,2,D,발달상권,1001151,용산 전자상가_3,2244,1656,588,9,378,755,620,319,163,5,221,565,475,253,137,4,157,190,145,66,26
2019,2,D,발달상권,1001150,서울 용산구 이태원역,846,505,341,14,156,170,167,175,164,9,91,110,98,100,97,5,65,60,69,75,67
2019,2,D,발달상권,1001149,한남오거리,659,450,209,3,119,256,169,66,46,2,57,185,129,45,32,1,62,71,40,21,14
2019,2,D,발달상권,1001148,목동사거리,63,17,46,0,12,15,14,16,6,0,0,4,4,5,4,0,12,11,10,11,2
2019,2,D,발달상권,1001147,용산 전자상가_2,594,475,119,12,117,205,177,50,33,9,103,165,135,35,28,3,14,40,42,15,5
2019,2,D,발달상권,1001146,용산구청,284,197,87,0,25,36,61,87,75,0,11,24,43,62,57,0,14,12,18,25,18
2019,2,D,발달상권,1001145,용산 전자상가_1,3414,2466,948,13,583,1218,976,408,216,8,350,858,775,303,172,5,233,360,201,105,44
2019,2,D,발달상권,1001144,국회의사당역_2,18939,11162,7777,27,3986,6561,4621,2506,1238,14,1635,3738,3146,1769,860,13,2351,2823,1475,737,378
2019,2,D,발달상권,1001143,서울 용산구 신용산역,968,657,311,2,186,280,264,166,70,1,95,172,196,135,58,1,91,108,68,31,12
2019,2,D,발달상권,1001142,국회의사당역_1,4489,3474,1015,10,713,1285,1247,966,268,0,429,924,1047,869,205,10,284,361,200,97,63
2019,2,D,발달상권,1001141,압구정 로데오거리_2,8894,3075,5819,44,3059,3161,1572,610,448,12,662,1119,706,317,259,32,2397,2042,866,293,189
2019,2,D,발달상권,1001140,서울 강남구 압구정역,9378,4528,4850,248,2537,2312,1664,1283,1334,91,1026,1155,1037,589,630,157,1511,1157,627,694,704
2019,2,D,발달상권,1001139,서울 영등포구 영등포구청역,434,269,165,1,53,96,112,96,76,1,23,45,72,69,59,0,30,51,40,27,17
2019,2,D,발달상권,1001138,압구정 로데오거리_1,14181,6988,7193,35,3949,5247,2891,1563,496,5,1128,2416,1816,1273,350,30,2821,2831,1075,290,146
2019,2,D,발달상권,1001137,서울 강동구 둔촌동역,302,132,170,1,26,57,51,49,118,0,6,13,23,21,69,1,20,44,28,28,49
2019,2,D,발달상권,1001136,오목교역,114,58,56,1,18,15,34,26,20,0,11,5,15,14,13,1,7,10,19,12,7
2019,2,D,발달상권,1001135,신사동 가로수길,15305,7796,7509,29,3435,4828,3716,2057,1240,7,1096,2526,2148,1167,852,22,2339,2302,1568,890,388
2019,2,D,발달상권,1001134,서울 영등포구 여의도역_2,31529,20808,10721,85,4928,10643,8622,5059,2192,12,2686,6888,6461,3536,1225,73,2242,3755,2161,1523,967
2019,2,D,발달상권,1001133,청담사거리_3,3033,2097,936,1,670,1035,741,404,182,1,348,740,586,286,136,0,322,295,155,118,46
2019,2,D,발달상권,1001132,영등포유통상가,1647,1042,605,2,148,420,440,319,318,1,77,226,288,226,224,1,71,194,152,93,94
2019,2,D,발달상권,1001131,청담역_2,4354,3343,1011,8,503,1312,1539,776,216,6,206,931,1325,694,181,2,297,381,214,82,35
2019,2,D,발달상권,1001130,청담역_1,5401,3449,1952,0,787,1912,1442,1024,236,0,337,1079,1038,826,169,0,450,833,404,198,67
2019,2,D,발달상권,1001129,청담사거리_2,1350,711,639,7,329,363,315,227,109,1,120,194,184,140,72,6,209,169,131,87,37
2019,2,D,발달상권,1001128,청담사거리_1,503,192,311,0,166,169,94,50,24,0,49,57,53,21,12,0,117,112,41,29,12
2019,2,D,발달상권,1001127,서울 영등포구 여의도역_1,20996,13276,7720,51,3628,5841,5767,3919,1790,8,1596,3541,4076,2827,1228,43,2032,2300,1691,1092,562
2019,2,D,발달상권,1001126,서울 양천구 신정네거리역_2,31,21,10,0,2,4,12,8,5,0,1,3,6,6,5,0,1,1,6,2,0
2019,2,D,발달상권,1001125,학동사거리_2,2344,1351,993,2,346,724,708,410,154,0,120,392,436,292,111,2,226,332,272,118,43
2019,2,D,발달상권,1001124,서울 영등포구 영등포시장역,620,394,226,1,68,97,173,180,101,0,24,49,105,140,76,1,44,48,68,40,25
2019,2,D,발달상권,1001123,학동사거리_1,3887,2444,1443,7,634,1086,827,712,621,6,220,543,579,570,526,1,414,543,248,142,95
2019,2,D,발달상권,1001122,여의도 시범아파트앞,12813,7555,5258,40,1439,4112,4560,2153,509,10,557,2206,2634,1824,324,30,882,1906,1926,329,185
2019,2,D,발달상권,1001121,영등포역_3,137,77,60,0,8,24,39,40,26,0,2,13,22,24,16,0,6,11,17,16,10
2019,2,D,발달상권,1001120,도산공원사거리_1,3595,1700,1895,7,846,1274,841,425,202,3,223,602,478,243,151,4,623,672,363,182,51
2019,2,D,발달상권,1001119,영등포역_2,560,241,319,0,44,63,129,158,166,0,17,45,58,42,79,0,27,18,71,116,87
2019,2,D,발달상권,1001118,문래동 주민센터,6909,4050,2859,15,1642,2207,1802,892,351,6,682,1227,1227,626,282,9,960,980,575,266,69
2019,2,D,발달상권,1001117,강남구 신사역_2,9468,3993,5475,24,3129,2515,1400,1313,1087,10,748,899,812,710,814,14,2381,1616,588,603,273
2019,2,D,발달상권,1001116,영등포역_1,110,48,62,0,10,16,20,31,33,0,2,8,11,16,11,0,8,8,9,15,22
2019,2,D,발달상권,1001115,서울 강남구 강남구청역_2,2489,1347,1142,3,608,822,557,256,243,1,184,415,372,180,195,2,424,407,185,76,48
2019,2,D,발달상권,1001114,강남구 신사역_1,1123,644,479,13,234,312,238,200,126,8,86,177,158,123,92,5,148,135,80,77,34
2019,2,D,발달상권,1001113,서울 동작구 노량진1동_1,98,59,39,0,10,31,26,12,19,0,2,19,16,7,15,0,8,12,10,5,4
2019,2,D,발달상권,1001112,서울 강남구 학동역_3,3886,1975,1911,10,918,1219,893,513,333,1,291,646,538,286,213,9,627,573,355,227,120
2019,2,D,발달상권,1001111,서울 강남구 강남구청역_1,3755,2581,1174,13,553,922,879,705,683,4,243,544,630,593,567,9,310,378,249,112,116
2019,2,D,발달상권,1001110,잠실역,45953,24023,21930,86,7827,12234,12945,11440,1421,25,3581,7517,7368,4516,1016,61,4246,4717,5577,6924,405
2019,2,D,발달상권,1001109,강남구 논현역_4,6134,3682,2452,9,1306,2020,1621,744,434,3,490,1264,1191,449,285,6,816,756,430,295,149
2019,2,D,발달상권,1001108,학동역,1016,607,409,3,175,291,229,178,140,3,88,174,151,100,91,0,87,117,78,78,49
2019,2,D,발달상권,1001107,방이동 먹자골목,7253,4766,2487,14,1012,2316,1962,1189,760,8,533,1437,1375,905,508,6,479,879,587,284,252
2019,2,D,발달상권,1001106,서울 강남구 학동역_2,2446,1605,841,4,253,359,304,282,1244,0,103,205,201,179,917,4,150,154,103,103,327
2019,2,D,발달상권,1001105,서울 동작구 노량진역,590,313,277,0,79,236,150,70,55,0,24,109,96,39,45,0,55,127,54,31,10
2019,2,D,발달상권,1001104,삼성역_3,29439,23456,5983,40,4941,9435,8226,5754,1043,30,3154,7105,7001,5344,822,10,1787,2330,1225,410,221
2019,2,D,발달상권,1001103,코엑스,18430,10279,8151,53,4526,6985,4669,1834,363,24,1546,3849,3204,1388,268,29,2980,3136,1465,446,95
2019,2,D,발달상권,1001102,서울 강남구 학동역_1,1762,1052,710,3,334,627,387,211,200,1,145,350,246,151,159,2,189,277,141,60,41
2019,2,D,발달상권,1001101,선정릉역_2,4273,2944,1329,11,868,1484,943,573,394,5,365,965,774,487,348,6,503,519,169,86,46
2019,2,D,발달상권,1001100,강남구 논현역_3,4119,1341,2778,14,1644,1363,678,294,126,6,323,513,291,127,81,8,1321,850,387,167,45
2019,2,D,발달상권,1001099,포스코사거리_2,15779,9200,6579,23,2952,6089,3777,2022,916,6,1315,3850,2617,981,431,17,1637,2239,1160,1041,485
2019,2,D,발달상권,1001098,포스코사거리_1,15421,8733,6688,42,3742,5117,3288,1897,1335,11,1637,3248,2104,886,847,31,2105,1869,1184,1011,488
2019,2,D,발달상권,1001097,잠실역 롯데월드,2261,1178,1083,31,1104,389,361,312,64,6,474,210,215,230,43,25,630,179,146,82,21
2019,2,D,발달상권,1001096,신도림역,2078,1248,830,14,278,553,600,412,221,8,120,331,342,277,170,6,158,222,258,135,51
2019,2,D,발달상권,1001095,강남구 논현역_2,9583,5755,3828,33,2516,2900,2242,1287,605,18,1033,1760,1603,917,424,15,1483,1140,639,370,181
2019,2,D,발달상권,1001094,선정릉역_1,2523,1560,963,10,567,878,557,291,220,4,250,493,409,214,190,6,317,385,148,77,30
2019,2,D,발달상권,1001093,신천역,4717,2610,2107,16,743,928,1038,857,1135,7,301,492,566,458,786,9,442,436,472,399,349
2019,2,D,발달상권,1001092,강남구 논현역_1,2888,1439,1449,5,595,869,686,495,238,3,210,427,390,236,173,2,385,442,296,259,65
2019,2,D,발달상권,1001091,삼성역_2,11421,6149,5272,61,2911,3970,2434,1566,479,30,1003,2173,1559,1047,337,31,1908,1797,875,519,142
2019,2,D,발달상권,1001090,삼정역_2,1226,745,481,4,240,308,206,177,291,0,81,182,137,125,220,4,159,126,69,52,71
2019,2,D,발달상권,1001089,삼정역_1,1881,839,1042,0,444,630,445,242,120,0,89,270,261,135,84,0,355,360,184,107,36
2019,2,D,발달상권,1001088,삼성역_1,27060,17796,9264,65,3836,7233,6817,4899,4210,34,1872,4604,5250,3448,2588,31,1964,2629,1567,1451,1622
2019,2,D,발달상권,1001087,서울 강남구 선릉역_2,40349,21297,19052,66,6704,11370,10426,10107,1676,33,4687,8220,5226,2152,979,33,2017,3150,5200,7955,697
2019,2,D,발달상권,1001086,고속터미널역,3484,2919,565,25,290,418,1097,1272,382,11,144,283,987,1169,325,14,146,135,110,103,57
2019,2,D,발달상권,1001085,서울 서초구 강남역,23161,13139,10022,83,3790,6920,6417,3905,2046,15,1333,3864,4100,2560,1267,68,2457,3056,2317,1345,779
2019,2,D,발달상권,1001084,서울 강남구 선릉역_1,16664,6446,10218,31,4675,4561,3581,2567,1249,13,1655,2010,1452,710,606,18,3020,2551,2129,1857,643
2019,2,D,발달상권,1001083,서울 송파구 석촌역_2,569,313,256,1,39,102,133,159,135,0,16,58,80,80,79,1,23,44,53,79,56
2019,2,D,발달상권,1001082,선릉역_2,27366,16796,10570,100,4494,8653,7679,4268,2172,14,1817,5208,5360,3085,1312,86,2677,3445,2319,1183,860
2019,2,D,발달상권,1001081,서울 강남구 역삼역_2,19816,16079,3737,5,3304,6677,5606,3716,508,0,2003,5133,4956,3557,430,5,1301,1544,650,159,78
2019,2,D,발달상권,1001080,서울 송파구 석촌역_1,225,145,80,1,34,48,88,39,15,0,17,26,61,29,12,1,17,22,27,10,3
2019,2,D,발달상권,1001079,석촌역,183,138,45,0,29,76,29,23,26,0,12,61,22,19,24,0,17,15,7,4,2
2019,2,D,발달상권,1001078,서울 강남구 강남역_2,9238,4452,4786,23,2464,3403,1913,989,446,5,607,1567,1259,724,290,18,1857,1836,654,265,156
2019,2,D,발달상권,1001077,선릉역_1,27712,18453,9259,49,4620,10119,8064,3597,1263,29,2153,6440,6267,2742,822,20,2467,3679,1797,855,441
2019,2,D,발달상권,1001076,구로역,242,109,133,1,45,62,73,38,23,0,18,30,36,15,10,1,27,32,37,23,13
2019,2,D,발달상권,1001075,역삼역_2,10035,4561,5474,19,1450,2416,2847,2971,332,5,624,1512,1535,688,197,14,826,904,1312,2283,135
2019,2,D,발달상권,1001074,대림역_2,7362,5460,1902,7,1008,1965,1581,1442,1359,5,779,1716,1326,869,765,2,229,249,255,573,594
2019,2,D,발달상권,1001073,서울 강남구 역삼역_1,25120,16158,8962,54,4313,8549,6691,3472,2041,29,2060,5328,4802,2534,1405,25,2253,3221,1889,938,636
2019,2,D,발달상권,1001072,신대방삼거리역,405,258,147,0,52,99,123,88,43,0,30,64,83,52,29,0,22,35,40,36,14
2019,2,D,발달상권,1001071,서울 강남구 한티역,730,391,339,2,131,205,184,130,78,1,41,103,114,81,51,1,90,102,70,49,27
2019,2,D,발달상권,1001070,은마아파트입구사거리_4,544,234,310,1,90,148,134,112,59,0,34,71,73,35,21,1,56,77,61,77,38
2019,2,D,발달상권,1001069,은마아파트입구사거리_3,92,37,55,0,20,27,29,11,5,0,1,10,15,7,4,0,19,17,14,4,1
2019,2,D,발달상권,1001068,은마아파트입구사거리_2,5766,3271,2495,5,1375,1651,1420,944,371,2,440,995,946,619,269,3,935,656,474,325,102
2019,2,D,발달상권,1001067,오류동역,1857,1329,528,5,219,343,506,640,144,0,173,255,387,404,110,5,46,88,119,236,34
2019,2,D,발달상권,1001066,서울 강남구 강남역,38675,18386,20289,55,7938,11501,8818,6819,3544,25,3331,6330,5133,2496,1071,30,4607,5171,3685,4323,2473
2019,2,D,발달상권,1001065,은마아파트입구사거리_1,347,182,165,2,50,97,101,67,30,0,19,67,49,30,17,2,31,30,52,37,13
2019,2,D,발달상권,1001064,대림역_1,278,163,115,0,39,62,78,58,41,0,18,42,46,28,29,0,21,20,32,30,12
2019,2,D,발달상권,1001063,교대역_4,6895,4614,2281,30,1110,1712,1648,1280,1115,12,526,1106,1191,954,825,18,584,606,457,326,290
2019,2,D,발달상권,1001062,서울 강남구 강남역_1,26031,15075,10956,37,5362,8801,7329,3490,1012,21,2355,5101,4445,2417,736,16,3007,3700,2884,1073,276
2019,2,D,발달상권,1001061,방배동카페골목,229,97,132,0,36,51,52,49,41,0,8,21,27,18,23,0,28,30,25,31,18
2019,2,D,발달상권,1001060,가락시장,61,50,11,0,3,13,17,18,10,0,2,11,12,15,10,0,1,2,5,3,0
2019,2,D,발달상권,1001059,교대역_3,1262,780,482,1,153,336,304,246,222,1,47,175,202,167,188,0,106,161,102,79,34
2019,2,D,발달상권,1001058,역삼역_1,4438,2701,1737,4,890,1445,1079,619,401,2,361,836,765,449,288,2,529,609,314,170,113
2019,2,D,발달상권,1001057,교대역_2,2851,1597,1254,3,513,851,744,481,259,0,223,442,432,312,188,3,290,409,312,169,71
2019,2,D,발달상권,1001056,서울 송파구 가락시장역,4251,2667,1584,6,565,1005,1149,936,590,1,287,637,727,531,484,5,278,368,422,405,106
2019,2,D,발달상권,1001055,서울 서초구 서초역,1791,903,888,7,208,513,509,372,182,5,89,260,242,161,146,2,119,253,267,211,36
2019,2,D,발달상권,1001054,서울 강남구 대치역_2,981,565,416,1,108,332,283,143,114,0,40,163,173,92,97,1,68,169,110,51,17
2019,2,D,발달상권,1001053,서울 강남구 대치역_1,99,31,68,0,19,28,19,15,18,0,4,5,6,5,11,0,15,23,13,10,7
2019,2,D,발달상권,1001052,뱅뱅사거리_2,13297,8922,4375,23,1925,4165,3772,2334,1078,6,907,2630,2830,1674,875,17,1018,1535,942,660,203
2019,2,D,발달상권,1001051,보라매공원,2357,1432,925,5,341,752,730,356,173,4,143,446,481,227,131,1,198,306,249,129,42
2019,2,D,발달상권,1001050,교대역_1,17111,8100,9011,54,3599,4560,4366,3119,1413,24,1172,2305,2147,1496,956,30,2427,2255,2219,1623,457
2019,2,D,발달상권,1001049,개봉동 현대아파트 인근,276,131,145,0,40,60,68,63,45,0,13,25,35,37,21,0,27,35,33,26,24
2019,2,D,발달상권,1001048,뱅뱅사거리,6920,4334,2586,11,1296,2489,1862,902,360,1,587,1610,1300,563,273,10,709,879,562,339,87
2019,2,D,발달상권,1001047,뱅뱅사거리_1,5288,4076,1212,13,893,1742,1303,990,347,10,568,1369,1078,778,273,3,325,373,225,212,74
2019,2,D,발달상권,1001046,서울 관악구 신림역_4,418,169,249,0,40,81,107,99,91,0,7,39,50,30,43,0,33,42,57,69,48
2019,2,D,발달상권,1001045,동작구 총신대입구역_1,438,188,250,3,41,77,126,113,78,0,12,25,55,47,49,3,29,52,71,66,29
2019,2,D,발달상권,1001044,양재역_3,8867,5289,3578,18,1489,2423,2010,1582,1345,6,670,1505,1395,897,816,12,819,918,615,685,529
2019,2,D,발달상권,1001043,동작구 총신대입구역_2,1952,949,1003,7,197,404,449,457,438,6,86,215,270,168,204,1,111,189,179,289,234
2019,2,D,발달상권,1001042,서울 서초구 남부터미널역_3,3086,1255,1831,6,1073,740,609,435,223,1,295,316,316,181,146,5,778,424,293,254,77
2019,2,D,발달상권,1001041,서울 강남구 수서역,14566,8218,6348,20,2015,3961,4060,2626,1884,10,957,2352,2327,1465,1107,10,1058,1609,1733,1161,777
2019,2,D,발달상권,1001040,서울 관악구 신림역_3,93,33,60,0,24,13,16,20,20,0,6,5,9,5,8,0,18,8,7,15,12
2019,2,D,발달상권,1001039,서울 서초구 남부터미널역_2,3694,2446,1248,15,468,830,953,794,634,6,232,544,651,568,445,9,236,286,302,226,189
2019,2,D,발달상권,1001038,구로디지탈1단지,46412,29926,16486,153,9621,16338,11886,5476,2938,98,4642,10694,8392,3779,2321,55,4979,5644,3494,1697,617
2019,2,D,발달상권,1001037,양재역,1019,522,497,3,152,298,273,169,124,2,49,141,141,94,95,1,103,157,132,75,29
2019,2,D,발달상권,1001036,문정역,88,50,38,0,12,11,26,25,14,0,4,8,13,15,10,0,8,3,13,10,4
2019,2,D,발달상권,1001035,매봉역,7223,4863,2360,32,1568,2568,1852,892,311,23,689,1798,1513,670,170,9,879,770,339,222,141
2019,2,D,발달상권,1001034,서울 서초구 방배역,1802,1019,783,12,356,525,408,257,244,2,125,293,280,163,156,10,231,232,128,94,88
2019,2,D,발달상권,1001033,서울 서초구 남부터미널역_1,2467,1466,1001,2,433,846,640,346,200,0,177,511,399,216,163,2,256,335,241,130,37
2019,2,D,발달상권,1001032,서울 관악구 신림역_2,170,57,113,0,36,42,37,35,20,0,8,6,13,18,12,0,28,36,24,17,8
2019,2,D,발달상권,1001031,서울 관악구 신림역_1,1369,485,884,6,419,333,212,216,183,2,133,123,95,56,76,4,286,210,117,160,107
2019,2,D,발달상권,1001030,양재역_2,4149,2003,2146,19,1353,1321,800,486,170,3,318,776,559,242,105,16,1035,545,241,244,65
2019,2,D,발달상권,1001029,양재역_1,522,321,201,21,67,163,128,90,53,13,30,101,82,62,33,8,37,62,46,28,20
2019,2,D,발달상권,1001028,서울 관악구 서울대입구역_2,79,38,41,0,9,12,27,10,21,0,1,1,11,8,17,0,8,11,16,2,4
2019,2,D,발달상권,1001027,가산디지털단지역_3,25379,15619,9760,111,5309,8346,6431,3480,1702,73,2474,5222,4302,2193,1355,38,2835,3124,2129,1287,347
2019,2,D,발달상권,1001026,구로디지털단지역,101,74,27,0,6,20,37,22,16,0,3,14,31,14,12,0,3,6,6,8,4
2019,2,D,발달상권,1001025,서울 관악구 서울대입구역_1,1561,862,699,18,289,371,379,269,235,9,117,201,212,161,162,9,172,170,167,108,73
2019,2,D,발달상권,1001024,관악구 사당역_1,5377,2218,3159,2,792,1507,1765,963,348,1,194,515,631,605,272,1,598,992,1134,358,76
2019,2,D,발달상권,1001023,가산디지털단지역_2,35995,22069,13926,739,9967,9832,7633,4400,3424,342,5104,6326,5349,2633,2315,397,4863,3506,2284,1767,1109
2019,2,D,발달상권,1001022,관악구 사당역_2,1216,576,640,1,285,322,316,199,93,1,84,143,168,111,69,0,201,179,148,88,24
2019,2,D,발달상권,1001021,가산디지털단지역_1,17408,11968,5440,48,3074,5737,4516,2686,1347,28,1677,3935,3438,1885,1005,20,1397,1802,1078,801,342
2019,2,D,발달상권,1001020,장지역,4710,3160,1550,16,689,1090,1101,990,824,10,377,703,761,667,642,6,312,387,340,323,182
2019,2,D,발달상권,1001019,포이사거리_1,119,69,50,0,17,30,36,24,12,0,7,19,23,13,7,0,10,11,13,11,5
2019,2,D,발달상권,1001018,포이사거리_2,11006,6153,4853,20,1411,3106,3058,2339,1072,7,738,1971,1734,994,709,13,673,1135,1324,1345,363
2019,2,D,발달상권,1001017,관악구 사당역_3,1530,1124,406,5,320,452,421,263,69,3,195,344,332,199,51,2,125,108,89,64,18
2019,2,D,발달상권,1001016,서울 관악구 대학동_1,348,230,118,1,35,89,93,69,61,0,14,67,67,45,37,1,21,22,26,24,24
2019,2,D,발달상권,1001015,서울 금천구 독산1동_1,991,624,367,3,146,260,292,197,93,3,85,148,205,123,60,0,61,112,87,74,33
2019,2,D,발달상권,1001014,양재동 꽃시장,1559,866,693,10,278,432,329,406,104,4,108,229,208,259,58,6,170,203,121,147,46
2019,2,D,발달상권,1001013,양재 화물트럭터미널앞_2,1137,848,289,8,188,333,309,197,102,6,125,239,239,156,83,2,63,94,70,41,19
2019,2,D,발달상권,1001012,양재 화물트럭터미널앞_1,1955,1643,312,4,495,674,397,310,75,0,343,600,362,276,62,4,152,74,35,34,13
